LOCATION,fecha_diagnostico,value,fecha_csv
ALL,2020-06-28,1792,2020-07-28
ALL,2020-06-29,2262,2020-07-28
ALL,2020-06-30,2791,2020-07-28
ALL,2020-07-01,2786,2020-07-28
ALL,2020-07-02,2856,2020-07-28
ALL,2020-07-03,3357,2020-07-28
ALL,2020-07-04,3255,2020-07-28
ALL,2020-07-05,1949,2020-07-28
ALL,2020-07-06,2907,2020-07-28
ALL,2020-07-07,3404,2020-07-28
ALL,2020-07-08,4091,2020-07-28
ALL,2020-07-09,3580,2020-07-28
ALL,2020-07-10,3535,2020-07-28
ALL,2020-07-11,3216,2020-07-28
ALL,2020-07-12,2135,2020-07-28
ALL,2020-07-13,3539,2020-07-28
ALL,2020-07-14,4114,2020-07-28
ALL,2020-07-15,4127,2020-07-28
ALL,2020-07-16,4452,2020-07-28
ALL,2020-07-17,4918,2020-07-28
ALL,2020-07-18,4320,2020-07-28
ALL,2020-07-19,2966,2020-07-28
ALL,2020-07-20,4531,2020-07-28
ALL,2020-07-21,5376,2020-07-28
ALL,2020-07-22,5503,2020-07-28
ALL,2020-07-23,5461,2020-07-28
ALL,2020-07-24,5597,2020-07-28
ALL,2020-07-25,4301,2020-07-28
ALL,2020-07-26,2824,2020-07-28
ALL,2020-07-27,4065,2020-07-28
ALL,2020-07-28,1973,2020-07-28
ALL,2020-03-03,1,2020-07-29
ALL,2020-03-06,6,2020-07-29
ALL,2020-03-07,1,2020-07-29
ALL,2020-03-08,2,2020-07-29
ALL,2020-03-09,6,2020-07-29
ALL,2020-03-10,2,2020-07-29
ALL,2020-03-11,4,2020-07-29
ALL,2020-03-12,10,2020-07-29
ALL,2020-03-13,6,2020-07-29
ALL,2020-03-14,7,2020-07-29
ALL,2020-03-15,11,2020-07-29
ALL,2020-03-16,10,2020-07-29
ALL,2020-03-17,18,2020-07-29
ALL,2020-03-18,29,2020-07-29
ALL,2020-03-19,22,2020-07-29
ALL,2020-03-20,30,2020-07-29
ALL,2020-03-21,62,2020-07-29
ALL,2020-03-22,54,2020-07-29
ALL,2020-03-23,31,2020-07-29
ALL,2020-03-24,106,2020-07-29
ALL,2020-03-25,114,2020-07-29
ALL,2020-03-26,110,2020-07-29
ALL,2020-03-27,81,2020-07-29
ALL,2020-03-28,68,2020-07-29
ALL,2020-03-29,111,2020-07-29
ALL,2020-03-30,84,2020-07-29
ALL,2020-03-31,90,2020-07-29
ALL,2020-04-01,119,2020-07-29
ALL,2020-04-02,142,2020-07-29
ALL,2020-04-03,102,2020-07-29
ALL,2020-04-04,101,2020-07-29
ALL,2020-04-05,71,2020-07-29
ALL,2020-04-06,104,2020-07-29
ALL,2020-04-07,75,2020-07-29
ALL,2020-04-08,101,2020-07-29
ALL,2020-04-09,96,2020-07-29
ALL,2020-04-10,129,2020-07-29
ALL,2020-04-11,69,2020-07-29
ALL,2020-04-12,67,2020-07-29
ALL,2020-04-13,92,2020-07-29
ALL,2020-04-14,125,2020-07-29
ALL,2020-04-15,128,2020-07-29
ALL,2020-04-16,104,2020-07-29
ALL,2020-04-17,87,2020-07-29
ALL,2020-04-18,122,2020-07-29
ALL,2020-04-19,60,2020-07-29
ALL,2020-04-20,94,2020-07-29
ALL,2020-04-21,160,2020-07-29
ALL,2020-04-22,117,2020-07-29
ALL,2020-04-23,137,2020-07-29
ALL,2020-04-24,185,2020-07-29
ALL,2020-04-25,166,2020-07-29
ALL,2020-04-26,87,2020-07-29
ALL,2020-04-27,126,2020-07-29
ALL,2020-04-28,124,2020-07-29
ALL,2020-04-29,147,2020-07-29
ALL,2020-04-30,135,2020-07-29
ALL,2020-05-01,140,2020-07-29
ALL,2020-05-02,102,2020-07-29
ALL,2020-05-03,103,2020-07-29
ALL,2020-05-04,119,2020-07-29
ALL,2020-05-05,182,2020-07-29
ALL,2020-05-06,198,2020-07-29
ALL,2020-05-07,236,2020-07-29
ALL,2020-05-08,202,2020-07-29
ALL,2020-05-09,250,2020-07-29
ALL,2020-05-10,199,2020-07-29
ALL,2020-05-11,263,2020-07-29
ALL,2020-05-12,288,2020-07-29
ALL,2020-05-13,324,2020-07-29
ALL,2020-05-14,304,2020-07-29
ALL,2020-05-15,394,2020-07-29
ALL,2020-05-16,339,2020-07-29
ALL,2020-05-17,240,2020-07-29
ALL,2020-05-18,389,2020-07-29
ALL,2020-05-19,528,2020-07-29
ALL,2020-05-20,612,2020-07-29
ALL,2020-05-21,746,2020-07-29
ALL,2020-05-22,808,2020-07-29
ALL,2020-05-23,611,2020-07-29
ALL,2020-05-24,503,2020-07-29
ALL,2020-05-25,548,2020-07-29
ALL,2020-05-26,649,2020-07-29
ALL,2020-05-27,714,2020-07-29
ALL,2020-05-28,765,2020-07-29
ALL,2020-05-29,838,2020-07-29
ALL,2020-05-30,689,2020-07-29
ALL,2020-05-31,541,2020-07-29
ALL,2020-06-01,841,2020-07-29
ALL,2020-06-02,922,2020-07-29
ALL,2020-06-03,930,2020-07-29
ALL,2020-06-04,878,2020-07-29
ALL,2020-06-05,965,2020-07-29
ALL,2020-06-06,1096,2020-07-29
ALL,2020-06-07,573,2020-07-29
ALL,2020-06-08,1029,2020-07-29
ALL,2020-06-09,1361,2020-07-29
ALL,2020-06-10,1339,2020-07-29
ALL,2020-06-11,1537,2020-07-29
ALL,2020-06-12,1626,2020-07-29
ALL,2020-06-13,1490,2020-07-29
ALL,2020-06-14,1037,2020-07-29
ALL,2020-06-15,1285,2020-07-29
ALL,2020-06-16,1652,2020-07-29
ALL,2020-06-17,1919,2020-07-29
ALL,2020-06-18,2051,2020-07-29
ALL,2020-06-19,2084,2020-07-29
ALL,2020-06-20,2392,2020-07-29
ALL,2020-06-21,1458,2020-07-29
ALL,2020-06-22,2228,2020-07-29
ALL,2020-06-23,2621,2020-07-29
ALL,2020-06-24,2506,2020-07-29
ALL,2020-06-25,2936,2020-07-29
ALL,2020-06-26,3011,2020-07-29
ALL,2020-06-27,2322,2020-07-29
ALL,2020-06-28,1792,2020-07-29
ALL,2020-06-29,2262,2020-07-29
ALL,2020-06-30,2791,2020-07-29
ALL,2020-07-01,2787,2020-07-29
ALL,2020-07-02,2856,2020-07-29
ALL,2020-07-03,3358,2020-07-29
ALL,2020-07-04,3259,2020-07-29
ALL,2020-07-05,1951,2020-07-29
ALL,2020-07-06,2912,2020-07-29
ALL,2020-07-07,3412,2020-07-29
ALL,2020-07-08,4102,2020-07-29
ALL,2020-07-09,3599,2020-07-29
ALL,2020-07-10,3538,2020-07-29
ALL,2020-07-11,3219,2020-07-29
ALL,2020-07-12,2137,2020-07-29
ALL,2020-07-13,3549,2020-07-29
ALL,2020-07-14,4127,2020-07-29
ALL,2020-07-15,4134,2020-07-29
ALL,2020-07-16,4479,2020-07-29
ALL,2020-07-17,4938,2020-07-29
ALL,2020-07-18,4345,2020-07-29
ALL,2020-07-19,3031,2020-07-29
ALL,2020-07-20,4616,2020-07-29
ALL,2020-07-21,5455,2020-07-29
ALL,2020-07-22,5552,2020-07-29
ALL,2020-07-23,5534,2020-07-29
ALL,2020-07-24,5720,2020-07-29
ALL,2020-07-25,4446,2020-07-29
ALL,2020-07-26,3042,2020-07-29
ALL,2020-07-27,4506,2020-07-29
ALL,2020-07-28,4275,2020-07-29
ALL,2020-07-29,1898,2020-07-29
ALL,2020-03-03,1,2020-07-30
ALL,2020-03-06,6,2020-07-30
ALL,2020-03-07,1,2020-07-30
ALL,2020-03-08,2,2020-07-30
ALL,2020-03-09,6,2020-07-30
ALL,2020-03-10,2,2020-07-30
ALL,2020-03-11,4,2020-07-30
ALL,2020-03-12,10,2020-07-30
ALL,2020-03-13,6,2020-07-30
ALL,2020-03-14,7,2020-07-30
ALL,2020-03-15,11,2020-07-30
ALL,2020-03-16,10,2020-07-30
ALL,2020-03-17,18,2020-07-30
ALL,2020-03-18,29,2020-07-30
ALL,2020-03-19,22,2020-07-30
ALL,2020-03-20,30,2020-07-30
ALL,2020-03-21,62,2020-07-30
ALL,2020-03-22,54,2020-07-30
ALL,2020-03-23,31,2020-07-30
ALL,2020-03-24,106,2020-07-30
ALL,2020-03-25,114,2020-07-30
ALL,2020-03-26,110,2020-07-30
ALL,2020-03-27,81,2020-07-30
ALL,2020-03-28,68,2020-07-30
ALL,2020-03-29,111,2020-07-30
ALL,2020-03-30,84,2020-07-30
ALL,2020-03-31,90,2020-07-30
ALL,2020-04-01,119,2020-07-30
ALL,2020-04-02,142,2020-07-30
ALL,2020-04-03,102,2020-07-30
ALL,2020-04-04,101,2020-07-30
ALL,2020-04-05,71,2020-07-30
ALL,2020-04-06,104,2020-07-30
ALL,2020-04-07,75,2020-07-30
ALL,2020-04-08,101,2020-07-30
ALL,2020-04-09,96,2020-07-30
ALL,2020-04-10,129,2020-07-30
ALL,2020-04-11,69,2020-07-30
ALL,2020-04-12,67,2020-07-30
ALL,2020-04-13,92,2020-07-30
ALL,2020-04-14,125,2020-07-30
ALL,2020-04-15,128,2020-07-30
ALL,2020-04-16,104,2020-07-30
ALL,2020-04-17,87,2020-07-30
ALL,2020-04-18,122,2020-07-30
ALL,2020-04-19,60,2020-07-30
ALL,2020-04-20,94,2020-07-30
ALL,2020-04-21,160,2020-07-30
ALL,2020-04-22,117,2020-07-30
ALL,2020-04-23,137,2020-07-30
ALL,2020-04-24,185,2020-07-30
ALL,2020-04-25,166,2020-07-30
ALL,2020-04-26,87,2020-07-30
ALL,2020-04-27,126,2020-07-30
ALL,2020-04-28,124,2020-07-30
ALL,2020-04-29,147,2020-07-30
ALL,2020-04-30,135,2020-07-30
ALL,2020-05-01,140,2020-07-30
ALL,2020-05-02,102,2020-07-30
ALL,2020-05-03,103,2020-07-30
ALL,2020-05-04,119,2020-07-30
ALL,2020-05-05,182,2020-07-30
ALL,2020-05-06,198,2020-07-30
ALL,2020-05-07,236,2020-07-30
ALL,2020-05-08,202,2020-07-30
ALL,2020-05-09,250,2020-07-30
ALL,2020-05-10,199,2020-07-30
ALL,2020-05-11,263,2020-07-30
ALL,2020-05-12,288,2020-07-30
ALL,2020-05-13,324,2020-07-30
ALL,2020-05-14,304,2020-07-30
ALL,2020-05-15,394,2020-07-30
ALL,2020-05-16,339,2020-07-30
ALL,2020-05-17,240,2020-07-30
ALL,2020-05-18,389,2020-07-30
ALL,2020-05-19,528,2020-07-30
ALL,2020-05-20,612,2020-07-30
ALL,2020-05-21,746,2020-07-30
ALL,2020-05-22,808,2020-07-30
ALL,2020-05-23,611,2020-07-30
ALL,2020-05-24,503,2020-07-30
ALL,2020-05-25,548,2020-07-30
ALL,2020-05-26,649,2020-07-30
ALL,2020-05-27,714,2020-07-30
ALL,2020-05-28,765,2020-07-30
ALL,2020-05-29,838,2020-07-30
ALL,2020-05-30,689,2020-07-30
ALL,2020-05-31,541,2020-07-30
ALL,2020-06-01,841,2020-07-30
ALL,2020-06-02,922,2020-07-30
ALL,2020-06-03,930,2020-07-30
ALL,2020-06-04,878,2020-07-30
ALL,2020-06-05,965,2020-07-30
ALL,2020-06-06,1098,2020-07-30
ALL,2020-06-07,573,2020-07-30
ALL,2020-06-08,1030,2020-07-30
ALL,2020-06-09,1361,2020-07-30
ALL,2020-06-10,1339,2020-07-30
ALL,2020-06-11,1537,2020-07-30
ALL,2020-06-12,1626,2020-07-30
ALL,2020-06-13,1490,2020-07-30
ALL,2020-06-14,1037,2020-07-30
ALL,2020-06-15,1285,2020-07-30
ALL,2020-06-16,1652,2020-07-30
ALL,2020-06-17,1919,2020-07-30
ALL,2020-06-18,2051,2020-07-30
ALL,2020-06-19,2084,2020-07-30
ALL,2020-06-20,2391,2020-07-30
ALL,2020-06-21,1458,2020-07-30
ALL,2020-06-22,2228,2020-07-30
ALL,2020-06-23,2621,2020-07-30
ALL,2020-06-24,2507,2020-07-30
ALL,2020-06-25,2936,2020-07-30
ALL,2020-06-26,3017,2020-07-30
ALL,2020-06-27,2322,2020-07-30
ALL,2020-06-28,1792,2020-07-30
ALL,2020-06-29,2265,2020-07-30
ALL,2020-06-30,2792,2020-07-30
ALL,2020-07-01,2789,2020-07-30
ALL,2020-07-02,2856,2020-07-30
ALL,2020-07-03,3359,2020-07-30
ALL,2020-07-04,3260,2020-07-30
ALL,2020-07-05,1951,2020-07-30
ALL,2020-07-06,2916,2020-07-30
ALL,2020-07-07,3412,2020-07-30
ALL,2020-07-08,4105,2020-07-30
ALL,2020-07-09,3605,2020-07-30
ALL,2020-07-10,3542,2020-07-30
ALL,2020-07-11,3223,2020-07-30
ALL,2020-07-12,2138,2020-07-30
ALL,2020-07-13,3555,2020-07-30
ALL,2020-07-14,4132,2020-07-30
ALL,2020-07-15,4139,2020-07-30
ALL,2020-07-16,4485,2020-07-30
ALL,2020-07-17,4942,2020-07-30
ALL,2020-07-18,4355,2020-07-30
ALL,2020-07-19,3032,2020-07-30
ALL,2020-07-20,4694,2020-07-30
ALL,2020-07-21,5497,2020-07-30
ALL,2020-07-22,5643,2020-07-30
ALL,2020-07-23,5627,2020-07-30
ALL,2020-07-24,5898,2020-07-30
ALL,2020-07-25,4475,2020-07-30
ALL,2020-07-26,3125,2020-07-30
ALL,2020-07-27,4651,2020-07-30
ALL,2020-07-28,4909,2020-07-30
ALL,2020-07-29,4900,2020-07-30
ALL,2020-07-30,1926,2020-07-30
ALL,2020-03-03,1,2020-07-31
ALL,2020-03-06,6,2020-07-31
ALL,2020-03-07,1,2020-07-31
ALL,2020-03-08,2,2020-07-31
ALL,2020-03-09,6,2020-07-31
ALL,2020-03-10,2,2020-07-31
ALL,2020-03-11,4,2020-07-31
ALL,2020-03-12,10,2020-07-31
ALL,2020-03-13,6,2020-07-31
ALL,2020-03-14,7,2020-07-31
ALL,2020-03-15,11,2020-07-31
ALL,2020-03-16,10,2020-07-31
ALL,2020-03-17,18,2020-07-31
ALL,2020-03-18,29,2020-07-31
ALL,2020-03-19,22,2020-07-31
ALL,2020-03-20,30,2020-07-31
ALL,2020-03-21,62,2020-07-31
ALL,2020-03-22,54,2020-07-31
ALL,2020-03-23,31,2020-07-31
ALL,2020-03-24,106,2020-07-31
ALL,2020-03-25,114,2020-07-31
ALL,2020-03-26,110,2020-07-31
ALL,2020-03-27,81,2020-07-31
ALL,2020-03-28,68,2020-07-31
ALL,2020-03-29,111,2020-07-31
ALL,2020-03-30,84,2020-07-31
ALL,2020-03-31,90,2020-07-31
ALL,2020-04-01,119,2020-07-31
ALL,2020-04-02,142,2020-07-31
ALL,2020-04-03,102,2020-07-31
ALL,2020-04-04,101,2020-07-31
ALL,2020-04-05,71,2020-07-31
ALL,2020-04-06,104,2020-07-31
ALL,2020-04-07,75,2020-07-31
ALL,2020-04-08,101,2020-07-31
ALL,2020-04-09,96,2020-07-31
ALL,2020-04-10,129,2020-07-31
ALL,2020-04-11,69,2020-07-31
ALL,2020-04-12,67,2020-07-31
ALL,2020-04-13,92,2020-07-31
ALL,2020-04-14,125,2020-07-31
ALL,2020-04-15,128,2020-07-31
ALL,2020-04-16,104,2020-07-31
ALL,2020-04-17,87,2020-07-31
ALL,2020-04-18,122,2020-07-31
ALL,2020-04-19,60,2020-07-31
ALL,2020-04-20,94,2020-07-31
ALL,2020-04-21,160,2020-07-31
ALL,2020-04-22,117,2020-07-31
ALL,2020-04-23,137,2020-07-31
ALL,2020-04-24,185,2020-07-31
ALL,2020-04-25,166,2020-07-31
ALL,2020-04-26,87,2020-07-31
ALL,2020-04-27,126,2020-07-31
ALL,2020-04-28,124,2020-07-31
ALL,2020-04-29,147,2020-07-31
ALL,2020-04-30,135,2020-07-31
ALL,2020-05-01,140,2020-07-31
ALL,2020-05-02,102,2020-07-31
ALL,2020-05-03,103,2020-07-31
ALL,2020-05-04,119,2020-07-31
ALL,2020-05-05,182,2020-07-31
ALL,2020-05-06,198,2020-07-31
ALL,2020-05-07,236,2020-07-31
ALL,2020-05-08,202,2020-07-31
ALL,2020-05-09,250,2020-07-31
ALL,2020-05-10,199,2020-07-31
ALL,2020-05-11,263,2020-07-31
ALL,2020-05-12,288,2020-07-31
ALL,2020-05-13,324,2020-07-31
ALL,2020-05-14,304,2020-07-31
ALL,2020-05-15,394,2020-07-31
ALL,2020-05-16,339,2020-07-31
ALL,2020-05-17,240,2020-07-31
ALL,2020-05-18,389,2020-07-31
ALL,2020-05-19,528,2020-07-31
ALL,2020-05-20,612,2020-07-31
ALL,2020-05-21,746,2020-07-31
ALL,2020-05-22,808,2020-07-31
ALL,2020-05-23,611,2020-07-31
ALL,2020-05-24,503,2020-07-31
ALL,2020-05-25,548,2020-07-31
ALL,2020-05-26,649,2020-07-31
ALL,2020-05-27,714,2020-07-31
ALL,2020-05-28,765,2020-07-31
ALL,2020-05-29,838,2020-07-31
ALL,2020-05-30,689,2020-07-31
ALL,2020-05-31,541,2020-07-31
ALL,2020-06-01,841,2020-07-31
ALL,2020-06-02,922,2020-07-31
ALL,2020-06-03,930,2020-07-31
ALL,2020-06-04,878,2020-07-31
ALL,2020-06-05,965,2020-07-31
ALL,2020-06-06,1098,2020-07-31
ALL,2020-06-07,573,2020-07-31
ALL,2020-06-08,1030,2020-07-31
ALL,2020-06-09,1361,2020-07-31
ALL,2020-06-10,1339,2020-07-31
ALL,2020-06-11,1537,2020-07-31
ALL,2020-06-12,1626,2020-07-31
ALL,2020-06-13,1490,2020-07-31
ALL,2020-06-14,1037,2020-07-31
ALL,2020-06-15,1285,2020-07-31
ALL,2020-06-16,1652,2020-07-31
ALL,2020-06-17,1919,2020-07-31
ALL,2020-06-18,2051,2020-07-31
ALL,2020-06-19,2084,2020-07-31
ALL,2020-06-20,2391,2020-07-31
ALL,2020-06-21,1458,2020-07-31
ALL,2020-06-22,2228,2020-07-31
ALL,2020-06-23,2621,2020-07-31
ALL,2020-06-24,2507,2020-07-31
ALL,2020-06-25,2936,2020-07-31
ALL,2020-06-26,3018,2020-07-31
ALL,2020-06-27,2322,2020-07-31
ALL,2020-06-28,1792,2020-07-31
ALL,2020-06-29,2265,2020-07-31
ALL,2020-06-30,2796,2020-07-31
ALL,2020-07-01,2791,2020-07-31
ALL,2020-07-02,2856,2020-07-31
ALL,2020-07-03,3360,2020-07-31
ALL,2020-07-04,3269,2020-07-31
ALL,2020-07-05,1951,2020-07-31
ALL,2020-07-06,2919,2020-07-31
ALL,2020-07-07,3412,2020-07-31
ALL,2020-07-08,4105,2020-07-31
ALL,2020-07-09,3605,2020-07-31
ALL,2020-07-10,3543,2020-07-31
ALL,2020-07-11,3225,2020-07-31
ALL,2020-07-12,2138,2020-07-31
ALL,2020-07-13,3555,2020-07-31
ALL,2020-07-14,4137,2020-07-31
ALL,2020-07-15,4153,2020-07-31
ALL,2020-07-16,4506,2020-07-31
ALL,2020-07-17,4946,2020-07-31
ALL,2020-07-18,4358,2020-07-31
ALL,2020-07-19,3032,2020-07-31
ALL,2020-07-20,4698,2020-07-31
ALL,2020-07-21,5531,2020-07-31
ALL,2020-07-22,5652,2020-07-31
ALL,2020-07-23,5688,2020-07-31
ALL,2020-07-24,5987,2020-07-31
ALL,2020-07-25,4544,2020-07-31
ALL,2020-07-26,3142,2020-07-31
ALL,2020-07-27,4892,2020-07-31
ALL,2020-07-28,5122,2020-07-31
ALL,2020-07-29,5287,2020-07-31
ALL,2020-07-30,4639,2020-07-31
ALL,2020-07-31,2022,2020-07-31
ALL,2020-03-03,1,2020-08-01
ALL,2020-03-06,6,2020-08-01
ALL,2020-03-07,1,2020-08-01
ALL,2020-03-08,2,2020-08-01
ALL,2020-03-09,6,2020-08-01
ALL,2020-03-10,2,2020-08-01
ALL,2020-03-11,4,2020-08-01
ALL,2020-03-12,10,2020-08-01
ALL,2020-03-13,6,2020-08-01
ALL,2020-03-14,7,2020-08-01
ALL,2020-03-15,11,2020-08-01
ALL,2020-03-16,10,2020-08-01
ALL,2020-03-17,18,2020-08-01
ALL,2020-03-18,29,2020-08-01
ALL,2020-03-19,22,2020-08-01
ALL,2020-03-20,30,2020-08-01
ALL,2020-03-21,62,2020-08-01
ALL,2020-03-22,54,2020-08-01
ALL,2020-03-23,31,2020-08-01
ALL,2020-03-24,106,2020-08-01
ALL,2020-03-25,114,2020-08-01
ALL,2020-03-26,110,2020-08-01
ALL,2020-03-27,81,2020-08-01
ALL,2020-03-28,68,2020-08-01
ALL,2020-03-29,111,2020-08-01
ALL,2020-03-30,84,2020-08-01
ALL,2020-03-31,90,2020-08-01
ALL,2020-04-01,119,2020-08-01
ALL,2020-04-02,142,2020-08-01
ALL,2020-04-03,102,2020-08-01
ALL,2020-04-04,101,2020-08-01
ALL,2020-04-05,71,2020-08-01
ALL,2020-04-06,104,2020-08-01
ALL,2020-04-07,75,2020-08-01
ALL,2020-04-08,101,2020-08-01
ALL,2020-04-09,96,2020-08-01
ALL,2020-04-10,129,2020-08-01
ALL,2020-04-11,69,2020-08-01
ALL,2020-04-12,67,2020-08-01
ALL,2020-04-13,92,2020-08-01
ALL,2020-04-14,125,2020-08-01
ALL,2020-04-15,128,2020-08-01
ALL,2020-04-16,104,2020-08-01
ALL,2020-04-17,87,2020-08-01
ALL,2020-04-18,122,2020-08-01
ALL,2020-04-19,60,2020-08-01
ALL,2020-04-20,94,2020-08-01
ALL,2020-04-21,160,2020-08-01
ALL,2020-04-22,117,2020-08-01
ALL,2020-04-23,137,2020-08-01
ALL,2020-04-24,185,2020-08-01
ALL,2020-04-25,166,2020-08-01
ALL,2020-04-26,87,2020-08-01
ALL,2020-04-27,126,2020-08-01
ALL,2020-04-28,124,2020-08-01
ALL,2020-04-29,147,2020-08-01
ALL,2020-04-30,135,2020-08-01
ALL,2020-05-01,140,2020-08-01
ALL,2020-05-02,102,2020-08-01
ALL,2020-05-03,103,2020-08-01
ALL,2020-05-04,119,2020-08-01
ALL,2020-05-05,182,2020-08-01
ALL,2020-05-06,198,2020-08-01
ALL,2020-05-07,236,2020-08-01
ALL,2020-05-08,202,2020-08-01
ALL,2020-05-09,250,2020-08-01
ALL,2020-05-10,199,2020-08-01
ALL,2020-05-11,263,2020-08-01
ALL,2020-05-12,288,2020-08-01
ALL,2020-05-13,324,2020-08-01
ALL,2020-05-14,304,2020-08-01
ALL,2020-05-15,394,2020-08-01
ALL,2020-05-16,339,2020-08-01
ALL,2020-05-17,240,2020-08-01
ALL,2020-05-18,389,2020-08-01
ALL,2020-05-19,528,2020-08-01
ALL,2020-05-20,612,2020-08-01
ALL,2020-05-21,746,2020-08-01
ALL,2020-05-22,808,2020-08-01
ALL,2020-05-23,611,2020-08-01
ALL,2020-05-24,503,2020-08-01
ALL,2020-05-25,548,2020-08-01
ALL,2020-05-26,649,2020-08-01
ALL,2020-05-27,714,2020-08-01
ALL,2020-05-28,765,2020-08-01
ALL,2020-05-29,838,2020-08-01
ALL,2020-05-30,690,2020-08-01
ALL,2020-05-31,541,2020-08-01
ALL,2020-06-01,841,2020-08-01
ALL,2020-06-02,922,2020-08-01
ALL,2020-06-03,931,2020-08-01
ALL,2020-06-04,878,2020-08-01
ALL,2020-06-05,965,2020-08-01
ALL,2020-06-06,1098,2020-08-01
ALL,2020-06-07,573,2020-08-01
ALL,2020-06-08,1030,2020-08-01
ALL,2020-06-09,1361,2020-08-01
ALL,2020-06-10,1339,2020-08-01
ALL,2020-06-11,1537,2020-08-01
ALL,2020-06-12,1626,2020-08-01
ALL,2020-06-13,1492,2020-08-01
ALL,2020-06-14,1043,2020-08-01
ALL,2020-06-15,1285,2020-08-01
ALL,2020-06-16,1654,2020-08-01
ALL,2020-06-17,1921,2020-08-01
ALL,2020-06-18,2051,2020-08-01
ALL,2020-06-19,2084,2020-08-01
ALL,2020-06-20,2391,2020-08-01
ALL,2020-06-21,1458,2020-08-01
ALL,2020-06-22,2228,2020-08-01
ALL,2020-06-23,2621,2020-08-01
ALL,2020-06-24,2507,2020-08-01
ALL,2020-06-25,2938,2020-08-01
ALL,2020-06-26,3018,2020-08-01
ALL,2020-06-27,2324,2020-08-01
ALL,2020-06-28,1792,2020-08-01
ALL,2020-06-29,2265,2020-08-01
ALL,2020-06-30,2800,2020-08-01
ALL,2020-07-01,2791,2020-08-01
ALL,2020-07-02,2856,2020-08-01
ALL,2020-07-03,3361,2020-08-01
ALL,2020-07-04,3274,2020-08-01
ALL,2020-07-05,1951,2020-08-01
ALL,2020-07-06,2919,2020-08-01
ALL,2020-07-07,3412,2020-08-01
ALL,2020-07-08,4105,2020-08-01
ALL,2020-07-09,3606,2020-08-01
ALL,2020-07-10,3541,2020-08-01
ALL,2020-07-11,3226,2020-08-01
ALL,2020-07-12,2138,2020-08-01
ALL,2020-07-13,3556,2020-08-01
ALL,2020-07-14,4136,2020-08-01
ALL,2020-07-15,4155,2020-08-01
ALL,2020-07-16,4504,2020-08-01
ALL,2020-07-17,4965,2020-08-01
ALL,2020-07-18,4398,2020-08-01
ALL,2020-07-19,3034,2020-08-01
ALL,2020-07-20,4701,2020-08-01
ALL,2020-07-21,5596,2020-08-01
ALL,2020-07-22,5693,2020-08-01
ALL,2020-07-23,5716,2020-08-01
ALL,2020-07-24,6014,2020-08-01
ALL,2020-07-25,4592,2020-08-01
ALL,2020-07-26,3185,2020-08-01
ALL,2020-07-27,4970,2020-08-01
ALL,2020-07-28,5210,2020-08-01
ALL,2020-07-29,5437,2020-08-01
ALL,2020-07-30,5201,2020-08-01
ALL,2020-07-31,4466,2020-08-01
ALL,2020-08-01,1575,2020-08-01
ALL,2020-03-03,1,2020-08-02
ALL,2020-03-06,6,2020-08-02
ALL,2020-03-07,1,2020-08-02
ALL,2020-03-08,2,2020-08-02
ALL,2020-03-09,6,2020-08-02
ALL,2020-03-10,2,2020-08-02
ALL,2020-03-11,4,2020-08-02
ALL,2020-03-12,10,2020-08-02
ALL,2020-03-13,6,2020-08-02
ALL,2020-03-14,7,2020-08-02
ALL,2020-03-15,11,2020-08-02
ALL,2020-03-16,10,2020-08-02
ALL,2020-03-17,18,2020-08-02
ALL,2020-03-18,29,2020-08-02
ALL,2020-03-19,22,2020-08-02
ALL,2020-03-20,30,2020-08-02
ALL,2020-03-21,62,2020-08-02
ALL,2020-03-22,54,2020-08-02
ALL,2020-03-23,31,2020-08-02
ALL,2020-03-24,106,2020-08-02
ALL,2020-03-25,114,2020-08-02
ALL,2020-03-26,110,2020-08-02
ALL,2020-03-27,81,2020-08-02
ALL,2020-03-28,68,2020-08-02
ALL,2020-03-29,111,2020-08-02
ALL,2020-03-30,84,2020-08-02
ALL,2020-03-31,90,2020-08-02
ALL,2020-04-01,119,2020-08-02
ALL,2020-04-02,142,2020-08-02
ALL,2020-04-03,102,2020-08-02
ALL,2020-04-04,101,2020-08-02
ALL,2020-04-05,71,2020-08-02
ALL,2020-04-06,104,2020-08-02
ALL,2020-04-07,75,2020-08-02
ALL,2020-04-08,101,2020-08-02
ALL,2020-04-09,96,2020-08-02
ALL,2020-04-10,129,2020-08-02
ALL,2020-04-11,69,2020-08-02
ALL,2020-04-12,67,2020-08-02
ALL,2020-04-13,92,2020-08-02
ALL,2020-04-14,125,2020-08-02
ALL,2020-04-15,128,2020-08-02
ALL,2020-04-16,104,2020-08-02
ALL,2020-04-17,87,2020-08-02
ALL,2020-04-18,122,2020-08-02
ALL,2020-04-19,60,2020-08-02
ALL,2020-04-20,94,2020-08-02
ALL,2020-04-21,160,2020-08-02
ALL,2020-04-22,117,2020-08-02
ALL,2020-04-23,137,2020-08-02
ALL,2020-04-24,185,2020-08-02
ALL,2020-04-25,166,2020-08-02
ALL,2020-04-26,87,2020-08-02
ALL,2020-04-27,126,2020-08-02
ALL,2020-04-28,124,2020-08-02
ALL,2020-04-29,147,2020-08-02
ALL,2020-04-30,135,2020-08-02
ALL,2020-05-01,140,2020-08-02
ALL,2020-05-02,102,2020-08-02
ALL,2020-05-03,103,2020-08-02
ALL,2020-05-04,119,2020-08-02
