LOCATION,fecha_cui_intensivo,value,fecha_csv
ALL,2020-07-10,60,2020-07-28
ALL,2020-07-11,54,2020-07-28
ALL,2020-07-12,40,2020-07-28
ALL,2020-07-13,53,2020-07-28
ALL,2020-07-14,44,2020-07-28
ALL,2020-07-15,38,2020-07-28
ALL,2020-07-16,36,2020-07-28
ALL,2020-07-17,39,2020-07-28
ALL,2020-07-18,48,2020-07-28
ALL,2020-07-19,42,2020-07-28
ALL,2020-07-20,51,2020-07-28
ALL,2020-07-21,40,2020-07-28
ALL,2020-07-22,46,2020-07-28
ALL,2020-07-23,30,2020-07-28
ALL,2020-07-24,31,2020-07-28
ALL,2020-07-25,33,2020-07-28
ALL,2020-07-26,20,2020-07-28
ALL,2020-07-27,7,2020-07-28
ALL,2020-07-28,2,2020-07-28
ALL,2020-03-04,1,2020-07-29
ALL,2020-03-08,1,2020-07-29
ALL,2020-03-09,3,2020-07-29
ALL,2020-03-12,2,2020-07-29
ALL,2020-03-13,1,2020-07-29
ALL,2020-03-14,4,2020-07-29
ALL,2020-03-15,2,2020-07-29
ALL,2020-03-16,1,2020-07-29
ALL,2020-03-17,3,2020-07-29
ALL,2020-03-18,5,2020-07-29
ALL,2020-03-19,3,2020-07-29
ALL,2020-03-20,4,2020-07-29
ALL,2020-03-21,6,2020-07-29
ALL,2020-03-22,7,2020-07-29
ALL,2020-03-23,5,2020-07-29
ALL,2020-03-24,6,2020-07-29
ALL,2020-03-25,10,2020-07-29
ALL,2020-03-26,12,2020-07-29
ALL,2020-03-27,7,2020-07-29
ALL,2020-03-28,11,2020-07-29
ALL,2020-03-29,10,2020-07-29
ALL,2020-03-30,19,2020-07-29
ALL,2020-03-31,12,2020-07-29
ALL,2020-04-01,10,2020-07-29
ALL,2020-04-02,9,2020-07-29
ALL,2020-04-03,9,2020-07-29
ALL,2020-04-04,7,2020-07-29
ALL,2020-04-05,12,2020-07-29
ALL,2020-04-06,5,2020-07-29
ALL,2020-04-07,10,2020-07-29
ALL,2020-04-08,6,2020-07-29
ALL,2020-04-09,4,2020-07-29
ALL,2020-04-10,6,2020-07-29
ALL,2020-04-11,8,2020-07-29
ALL,2020-04-12,3,2020-07-29
ALL,2020-04-13,8,2020-07-29
ALL,2020-04-14,5,2020-07-29
ALL,2020-04-15,5,2020-07-29
ALL,2020-04-16,2,2020-07-29
ALL,2020-04-17,7,2020-07-29
ALL,2020-04-18,6,2020-07-29
ALL,2020-04-19,6,2020-07-29
ALL,2020-04-20,9,2020-07-29
ALL,2020-04-21,2,2020-07-29
ALL,2020-04-22,9,2020-07-29
ALL,2020-04-23,8,2020-07-29
ALL,2020-04-24,11,2020-07-29
ALL,2020-04-25,5,2020-07-29
ALL,2020-04-26,4,2020-07-29
ALL,2020-04-27,12,2020-07-29
ALL,2020-04-28,4,2020-07-29
ALL,2020-04-29,3,2020-07-29
ALL,2020-04-30,4,2020-07-29
ALL,2020-05-01,2,2020-07-29
ALL,2020-05-02,14,2020-07-29
ALL,2020-05-03,3,2020-07-29
ALL,2020-05-04,10,2020-07-29
ALL,2020-05-05,10,2020-07-29
ALL,2020-05-06,7,2020-07-29
ALL,2020-05-07,9,2020-07-29
ALL,2020-05-08,8,2020-07-29
ALL,2020-05-09,9,2020-07-29
ALL,2020-05-10,9,2020-07-29
ALL,2020-05-11,12,2020-07-29
ALL,2020-05-12,13,2020-07-29
ALL,2020-05-13,10,2020-07-29
ALL,2020-05-14,12,2020-07-29
ALL,2020-05-15,10,2020-07-29
ALL,2020-05-16,13,2020-07-29
ALL,2020-05-17,13,2020-07-29
ALL,2020-05-18,24,2020-07-29
ALL,2020-05-19,20,2020-07-29
ALL,2020-05-20,21,2020-07-29
ALL,2020-05-21,31,2020-07-29
ALL,2020-05-22,21,2020-07-29
ALL,2020-05-23,17,2020-07-29
ALL,2020-05-24,19,2020-07-29
ALL,2020-05-25,14,2020-07-29
ALL,2020-05-26,22,2020-07-29
ALL,2020-05-27,23,2020-07-29
ALL,2020-05-28,30,2020-07-29
ALL,2020-05-29,29,2020-07-29
ALL,2020-05-30,29,2020-07-29
ALL,2020-05-31,26,2020-07-29
ALL,2020-06-01,20,2020-07-29
ALL,2020-06-02,30,2020-07-29
ALL,2020-06-03,26,2020-07-29
ALL,2020-06-04,29,2020-07-29
ALL,2020-06-05,28,2020-07-29
ALL,2020-06-06,34,2020-07-29
ALL,2020-06-07,20,2020-07-29
ALL,2020-06-08,34,2020-07-29
ALL,2020-06-09,26,2020-07-29
ALL,2020-06-10,28,2020-07-29
ALL,2020-06-11,32,2020-07-29
ALL,2020-06-12,33,2020-07-29
ALL,2020-06-13,27,2020-07-29
ALL,2020-06-14,28,2020-07-29
ALL,2020-06-15,27,2020-07-29
ALL,2020-06-16,40,2020-07-29
ALL,2020-06-17,44,2020-07-29
ALL,2020-06-18,36,2020-07-29
ALL,2020-06-19,46,2020-07-29
ALL,2020-06-20,32,2020-07-29
ALL,2020-06-21,37,2020-07-29
ALL,2020-06-22,49,2020-07-29
ALL,2020-06-23,52,2020-07-29
ALL,2020-06-24,40,2020-07-29
ALL,2020-06-25,37,2020-07-29
ALL,2020-06-26,31,2020-07-29
ALL,2020-06-27,35,2020-07-29
ALL,2020-06-28,35,2020-07-29
ALL,2020-06-29,48,2020-07-29
ALL,2020-06-30,44,2020-07-29
ALL,2020-07-01,44,2020-07-29
ALL,2020-07-02,48,2020-07-29
ALL,2020-07-03,46,2020-07-29
ALL,2020-07-04,38,2020-07-29
ALL,2020-07-05,42,2020-07-29
ALL,2020-07-06,44,2020-07-29
ALL,2020-07-07,49,2020-07-29
ALL,2020-07-08,49,2020-07-29
ALL,2020-07-09,39,2020-07-29
ALL,2020-07-10,61,2020-07-29
ALL,2020-07-11,57,2020-07-29
ALL,2020-07-12,41,2020-07-29
ALL,2020-07-13,54,2020-07-29
ALL,2020-07-14,47,2020-07-29
ALL,2020-07-15,42,2020-07-29
ALL,2020-07-16,37,2020-07-29
ALL,2020-07-17,41,2020-07-29
ALL,2020-07-18,50,2020-07-29
ALL,2020-07-19,43,2020-07-29
ALL,2020-07-20,56,2020-07-29
ALL,2020-07-21,43,2020-07-29
ALL,2020-07-22,52,2020-07-29
ALL,2020-07-23,38,2020-07-29
ALL,2020-07-24,31,2020-07-29
ALL,2020-07-25,38,2020-07-29
ALL,2020-07-26,29,2020-07-29
ALL,2020-07-27,17,2020-07-29
ALL,2020-07-28,11,2020-07-29
ALL,2020-07-29,2,2020-07-29
ALL,2020-03-04,1,2020-07-30
ALL,2020-03-08,1,2020-07-30
ALL,2020-03-09,3,2020-07-30
ALL,2020-03-12,2,2020-07-30
ALL,2020-03-13,1,2020-07-30
ALL,2020-03-14,4,2020-07-30
ALL,2020-03-15,2,2020-07-30
ALL,2020-03-16,1,2020-07-30
ALL,2020-03-17,3,2020-07-30
ALL,2020-03-18,5,2020-07-30
ALL,2020-03-19,3,2020-07-30
ALL,2020-03-20,4,2020-07-30
ALL,2020-03-21,6,2020-07-30
ALL,2020-03-22,7,2020-07-30
ALL,2020-03-23,5,2020-07-30
ALL,2020-03-24,6,2020-07-30
ALL,2020-03-25,10,2020-07-30
ALL,2020-03-26,12,2020-07-30
ALL,2020-03-27,7,2020-07-30
ALL,2020-03-28,11,2020-07-30
ALL,2020-03-29,10,2020-07-30
ALL,2020-03-30,19,2020-07-30
ALL,2020-03-31,12,2020-07-30
ALL,2020-04-01,10,2020-07-30
ALL,2020-04-02,9,2020-07-30
ALL,2020-04-03,9,2020-07-30
ALL,2020-04-04,7,2020-07-30
ALL,2020-04-05,12,2020-07-30
ALL,2020-04-06,5,2020-07-30
ALL,2020-04-07,10,2020-07-30
ALL,2020-04-08,6,2020-07-30
ALL,2020-04-09,4,2020-07-30
ALL,2020-04-10,6,2020-07-30
ALL,2020-04-11,8,2020-07-30
ALL,2020-04-12,3,2020-07-30
ALL,2020-04-13,8,2020-07-30
ALL,2020-04-14,5,2020-07-30
ALL,2020-04-15,5,2020-07-30
ALL,2020-04-16,2,2020-07-30
ALL,2020-04-17,7,2020-07-30
ALL,2020-04-18,6,2020-07-30
ALL,2020-04-19,6,2020-07-30
ALL,2020-04-20,9,2020-07-30
ALL,2020-04-21,2,2020-07-30
ALL,2020-04-22,9,2020-07-30
ALL,2020-04-23,8,2020-07-30
ALL,2020-04-24,11,2020-07-30
ALL,2020-04-25,5,2020-07-30
ALL,2020-04-26,4,2020-07-30
ALL,2020-04-27,12,2020-07-30
ALL,2020-04-28,4,2020-07-30
ALL,2020-04-29,3,2020-07-30
ALL,2020-04-30,4,2020-07-30
ALL,2020-05-01,2,2020-07-30
ALL,2020-05-02,14,2020-07-30
ALL,2020-05-03,3,2020-07-30
ALL,2020-05-04,10,2020-07-30
ALL,2020-05-05,10,2020-07-30
ALL,2020-05-06,7,2020-07-30
ALL,2020-05-07,9,2020-07-30
ALL,2020-05-08,8,2020-07-30
ALL,2020-05-09,9,2020-07-30
ALL,2020-05-10,9,2020-07-30
ALL,2020-05-11,12,2020-07-30
ALL,2020-05-12,13,2020-07-30
ALL,2020-05-13,10,2020-07-30
ALL,2020-05-14,12,2020-07-30
ALL,2020-05-15,10,2020-07-30
ALL,2020-05-16,13,2020-07-30
ALL,2020-05-17,13,2020-07-30
ALL,2020-05-18,24,2020-07-30
ALL,2020-05-19,20,2020-07-30
ALL,2020-05-20,21,2020-07-30
ALL,2020-05-21,31,2020-07-30
ALL,2020-05-22,21,2020-07-30
ALL,2020-05-23,17,2020-07-30
ALL,2020-05-24,19,2020-07-30
ALL,2020-05-25,14,2020-07-30
ALL,2020-05-26,22,2020-07-30
ALL,2020-05-27,23,2020-07-30
ALL,2020-05-28,30,2020-07-30
ALL,2020-05-29,29,2020-07-30
ALL,2020-05-30,29,2020-07-30
ALL,2020-05-31,26,2020-07-30
ALL,2020-06-01,20,2020-07-30
ALL,2020-06-02,30,2020-07-30
ALL,2020-06-03,26,2020-07-30
ALL,2020-06-04,29,2020-07-30
ALL,2020-06-05,28,2020-07-30
ALL,2020-06-06,34,2020-07-30
ALL,2020-06-07,20,2020-07-30
ALL,2020-06-08,34,2020-07-30
ALL,2020-06-09,26,2020-07-30
ALL,2020-06-10,28,2020-07-30
ALL,2020-06-11,32,2020-07-30
ALL,2020-06-12,33,2020-07-30
ALL,2020-06-13,27,2020-07-30
ALL,2020-06-14,28,2020-07-30
ALL,2020-06-15,27,2020-07-30
ALL,2020-06-16,40,2020-07-30
ALL,2020-06-17,44,2020-07-30
ALL,2020-06-18,36,2020-07-30
ALL,2020-06-19,46,2020-07-30
ALL,2020-06-20,32,2020-07-30
ALL,2020-06-21,37,2020-07-30
ALL,2020-06-22,49,2020-07-30
ALL,2020-06-23,52,2020-07-30
ALL,2020-06-24,40,2020-07-30
ALL,2020-06-25,37,2020-07-30
ALL,2020-06-26,32,2020-07-30
ALL,2020-06-27,35,2020-07-30
ALL,2020-06-28,36,2020-07-30
ALL,2020-06-29,49,2020-07-30
ALL,2020-06-30,44,2020-07-30
ALL,2020-07-01,44,2020-07-30
ALL,2020-07-02,48,2020-07-30
ALL,2020-07-03,46,2020-07-30
ALL,2020-07-04,41,2020-07-30
ALL,2020-07-05,43,2020-07-30
ALL,2020-07-06,44,2020-07-30
ALL,2020-07-07,49,2020-07-30
ALL,2020-07-08,50,2020-07-30
ALL,2020-07-09,40,2020-07-30
ALL,2020-07-10,61,2020-07-30
ALL,2020-07-11,60,2020-07-30
ALL,2020-07-12,44,2020-07-30
ALL,2020-07-13,54,2020-07-30
ALL,2020-07-14,48,2020-07-30
ALL,2020-07-15,45,2020-07-30
ALL,2020-07-16,41,2020-07-30
ALL,2020-07-17,45,2020-07-30
ALL,2020-07-18,56,2020-07-30
ALL,2020-07-19,48,2020-07-30
ALL,2020-07-20,60,2020-07-30
ALL,2020-07-21,46,2020-07-30
ALL,2020-07-22,55,2020-07-30
ALL,2020-07-23,42,2020-07-30
ALL,2020-07-24,32,2020-07-30
ALL,2020-07-25,41,2020-07-30
ALL,2020-07-26,37,2020-07-30
ALL,2020-07-27,19,2020-07-30
ALL,2020-07-28,24,2020-07-30
ALL,2020-07-29,8,2020-07-30
ALL,2020-07-30,2,2020-07-30
ALL,2020-03-04,1,2020-07-31
ALL,2020-03-08,1,2020-07-31
ALL,2020-03-09,3,2020-07-31
ALL,2020-03-12,2,2020-07-31
ALL,2020-03-13,1,2020-07-31
ALL,2020-03-14,4,2020-07-31
ALL,2020-03-15,2,2020-07-31
ALL,2020-03-16,1,2020-07-31
ALL,2020-03-17,3,2020-07-31
ALL,2020-03-18,5,2020-07-31
ALL,2020-03-19,3,2020-07-31
ALL,2020-03-20,4,2020-07-31
ALL,2020-03-21,6,2020-07-31
ALL,2020-03-22,7,2020-07-31
ALL,2020-03-23,5,2020-07-31
ALL,2020-03-24,6,2020-07-31
ALL,2020-03-25,10,2020-07-31
ALL,2020-03-26,12,2020-07-31
ALL,2020-03-27,7,2020-07-31
ALL,2020-03-28,11,2020-07-31
ALL,2020-03-29,10,2020-07-31
ALL,2020-03-30,19,2020-07-31
ALL,2020-03-31,12,2020-07-31
ALL,2020-04-01,10,2020-07-31
ALL,2020-04-02,9,2020-07-31
ALL,2020-04-03,9,2020-07-31
ALL,2020-04-04,7,2020-07-31
ALL,2020-04-05,12,2020-07-31
ALL,2020-04-06,5,2020-07-31
ALL,2020-04-07,10,2020-07-31
ALL,2020-04-08,6,2020-07-31
ALL,2020-04-09,4,2020-07-31
ALL,2020-04-10,6,2020-07-31
ALL,2020-04-11,8,2020-07-31
ALL,2020-04-12,3,2020-07-31
ALL,2020-04-13,8,2020-07-31
ALL,2020-04-14,5,2020-07-31
ALL,2020-04-15,5,2020-07-31
ALL,2020-04-16,2,2020-07-31
ALL,2020-04-17,7,2020-07-31
ALL,2020-04-18,6,2020-07-31
ALL,2020-04-19,6,2020-07-31
ALL,2020-04-20,9,2020-07-31
ALL,2020-04-21,2,2020-07-31
ALL,2020-04-22,9,2020-07-31
ALL,2020-04-23,8,2020-07-31
ALL,2020-04-24,11,2020-07-31
ALL,2020-04-25,5,2020-07-31
ALL,2020-04-26,4,2020-07-31
ALL,2020-04-27,12,2020-07-31
ALL,2020-04-28,4,2020-07-31
ALL,2020-04-29,3,2020-07-31
ALL,2020-04-30,4,2020-07-31
ALL,2020-05-01,2,2020-07-31
ALL,2020-05-02,14,2020-07-31
ALL,2020-05-03,3,2020-07-31
ALL,2020-05-04,10,2020-07-31
ALL,2020-05-05,10,2020-07-31
ALL,2020-05-06,7,2020-07-31
ALL,2020-05-07,9,2020-07-31
ALL,2020-05-08,8,2020-07-31
ALL,2020-05-09,9,2020-07-31
ALL,2020-05-10,9,2020-07-31
ALL,2020-05-11,12,2020-07-31
ALL,2020-05-12,13,2020-07-31
ALL,2020-05-13,10,2020-07-31
ALL,2020-05-14,12,2020-07-31
ALL,2020-05-15,10,2020-07-31
ALL,2020-05-16,13,2020-07-31
ALL,2020-05-17,13,2020-07-31
ALL,2020-05-18,24,2020-07-31
ALL,2020-05-19,20,2020-07-31
ALL,2020-05-20,21,2020-07-31
ALL,2020-05-21,31,2020-07-31
ALL,2020-05-22,21,2020-07-31
ALL,2020-05-23,17,2020-07-31
ALL,2020-05-24,19,2020-07-31
ALL,2020-05-25,14,2020-07-31
ALL,2020-05-26,22,2020-07-31
ALL,2020-05-27,23,2020-07-31
ALL,2020-05-28,30,2020-07-31
ALL,2020-05-29,29,2020-07-31
ALL,2020-05-30,29,2020-07-31
ALL,2020-05-31,26,2020-07-31
ALL,2020-06-01,20,2020-07-31
ALL,2020-06-02,30,2020-07-31
ALL,2020-06-03,26,2020-07-31
ALL,2020-06-04,29,2020-07-31
ALL,2020-06-05,28,2020-07-31
ALL,2020-06-06,34,2020-07-31
ALL,2020-06-07,20,2020-07-31
ALL,2020-06-08,34,2020-07-31
ALL,2020-06-09,26,2020-07-31
ALL,2020-06-10,28,2020-07-31
ALL,2020-06-11,32,2020-07-31
ALL,2020-06-12,33,2020-07-31
ALL,2020-06-13,27,2020-07-31
ALL,2020-06-14,28,2020-07-31
ALL,2020-06-15,27,2020-07-31
ALL,2020-06-16,40,2020-07-31
ALL,2020-06-17,44,2020-07-31
ALL,2020-06-18,36,2020-07-31
ALL,2020-06-19,46,2020-07-31
ALL,2020-06-20,33,2020-07-31
ALL,2020-06-21,37,2020-07-31
ALL,2020-06-22,49,2020-07-31
ALL,2020-06-23,52,2020-07-31
ALL,2020-06-24,40,2020-07-31
ALL,2020-06-25,37,2020-07-31
ALL,2020-06-26,32,2020-07-31
ALL,2020-06-27,35,2020-07-31
ALL,2020-06-28,36,2020-07-31
ALL,2020-06-29,49,2020-07-31
ALL,2020-06-30,44,2020-07-31
ALL,2020-07-01,45,2020-07-31
ALL,2020-07-02,50,2020-07-31
ALL,2020-07-03,46,2020-07-31
ALL,2020-07-04,42,2020-07-31
ALL,2020-07-05,44,2020-07-31
ALL,2020-07-06,45,2020-07-31
ALL,2020-07-07,49,2020-07-31
ALL,2020-07-08,50,2020-07-31
ALL,2020-07-09,40,2020-07-31
ALL,2020-07-10,62,2020-07-31
ALL,2020-07-11,61,2020-07-31
ALL,2020-07-12,46,2020-07-31
ALL,2020-07-13,56,2020-07-31
ALL,2020-07-14,49,2020-07-31
ALL,2020-07-15,46,2020-07-31
ALL,2020-07-16,42,2020-07-31
ALL,2020-07-17,47,2020-07-31
ALL,2020-07-18,58,2020-07-31
ALL,2020-07-19,49,2020-07-31
ALL,2020-07-20,62,2020-07-31
ALL,2020-07-21,46,2020-07-31
ALL,2020-07-22,56,2020-07-31
ALL,2020-07-23,45,2020-07-31
ALL,2020-07-24,37,2020-07-31
ALL,2020-07-25,42,2020-07-31
ALL,2020-07-26,37,2020-07-31
ALL,2020-07-27,30,2020-07-31
ALL,2020-07-28,29,2020-07-31
ALL,2020-07-29,19,2020-07-31
ALL,2020-07-30,7,2020-07-31
ALL,2020-07-31,2,2020-07-31
ALL,2020-03-04,1,2020-08-01
ALL,2020-03-08,1,2020-08-01
ALL,2020-03-09,3,2020-08-01
ALL,2020-03-12,2,2020-08-01
ALL,2020-03-13,1,2020-08-01
ALL,2020-03-14,4,2020-08-01
ALL,2020-03-15,2,2020-08-01
ALL,2020-03-16,1,2020-08-01
ALL,2020-03-17,3,2020-08-01
ALL,2020-03-18,5,2020-08-01
ALL,2020-03-19,3,2020-08-01
ALL,2020-03-20,4,2020-08-01
ALL,2020-03-21,6,2020-08-01
ALL,2020-03-22,7,2020-08-01
ALL,2020-03-23,5,2020-08-01
ALL,2020-03-24,6,2020-08-01
ALL,2020-03-25,10,2020-08-01
ALL,2020-03-26,12,2020-08-01
ALL,2020-03-27,7,2020-08-01
ALL,2020-03-28,11,2020-08-01
ALL,2020-03-29,10,2020-08-01
ALL,2020-03-30,19,2020-08-01
ALL,2020-03-31,12,2020-08-01
ALL,2020-04-01,10,2020-08-01
ALL,2020-04-02,9,2020-08-01
ALL,2020-04-03,9,2020-08-01
ALL,2020-04-04,7,2020-08-01
ALL,2020-04-05,12,2020-08-01
ALL,2020-04-06,5,2020-08-01
ALL,2020-04-07,10,2020-08-01
ALL,2020-04-08,6,2020-08-01
ALL,2020-04-09,4,2020-08-01
ALL,2020-04-10,6,2020-08-01
ALL,2020-04-11,8,2020-08-01
ALL,2020-04-12,3,2020-08-01
ALL,2020-04-13,8,2020-08-01
ALL,2020-04-14,5,2020-08-01
ALL,2020-04-15,5,2020-08-01
ALL,2020-04-16,2,2020-08-01
ALL,2020-04-17,7,2020-08-01
ALL,2020-04-18,6,2020-08-01
ALL,2020-04-19,6,2020-08-01
ALL,2020-04-20,9,2020-08-01
ALL,2020-04-21,2,2020-08-01
ALL,2020-04-22,9,2020-08-01
ALL,2020-04-23,8,2020-08-01
ALL,2020-04-24,11,2020-08-01
ALL,2020-04-25,5,2020-08-01
ALL,2020-04-26,4,2020-08-01
ALL,2020-04-27,12,2020-08-01
ALL,2020-04-28,4,2020-08-01
ALL,2020-04-29,3,2020-08-01
ALL,2020-04-30,4,2020-08-01
ALL,2020-05-01,2,2020-08-01
ALL,2020-05-02,14,2020-08-01
ALL,2020-05-03,3,2020-08-01
ALL,2020-05-04,10,2020-08-01
ALL,2020-05-05,10,2020-08-01
ALL,2020-05-06,7,2020-08-01
ALL,2020-05-07,9,2020-08-01
ALL,2020-05-08,8,2020-08-01
ALL,2020-05-09,9,2020-08-01
ALL,2020-05-10,9,2020-08-01
ALL,2020-05-11,12,2020-08-01
ALL,2020-05-12,13,2020-08-01
ALL,2020-05-13,10,2020-08-01
ALL,2020-05-14,12,2020-08-01
ALL,2020-05-15,10,2020-08-01
ALL,2020-05-16,13,2020-08-01
ALL,2020-05-17,13,2020-08-01
ALL,2020-05-18,24,2020-08-01
ALL,2020-05-19,20,2020-08-01
ALL,2020-05-20,21,2020-08-01
ALL,2020-05-21,31,2020-08-01
ALL,2020-05-22,21,2020-08-01
ALL,2020-05-23,17,2020-08-01
ALL,2020-05-24,19,2020-08-01
ALL,2020-05-25,14,2020-08-01
ALL,2020-05-26,22,2020-08-01
ALL,2020-05-27,23,2020-08-01
ALL,2020-05-28,30,2020-08-01
ALL,2020-05-29,29,2020-08-01
ALL,2020-05-30,29,2020-08-01
ALL,2020-05-31,27,2020-08-01
ALL,2020-06-01,20,2020-08-01
ALL,2020-06-02,30,2020-08-01
ALL,2020-06-03,26,2020-08-01
ALL,2020-06-04,29,2020-08-01
ALL,2020-06-05,28,2020-08-01
ALL,2020-06-06,34,2020-08-01
ALL,2020-06-07,20,2020-08-01
ALL,2020-06-08,34,2020-08-01
ALL,2020-06-09,26,2020-08-01
ALL,2020-06-10,28,2020-08-01
ALL,2020-06-11,32,2020-08-01
ALL,2020-06-12,33,2020-08-01
ALL,2020-06-13,27,2020-08-01
ALL,2020-06-14,28,2020-08-01
ALL,2020-06-15,27,2020-08-01
ALL,2020-06-16,40,2020-08-01
ALL,2020-06-17,44,2020-08-01
ALL,2020-06-18,36,2020-08-01
ALL,2020-06-19,46,2020-08-01
ALL,2020-06-20,33,2020-08-01
ALL,2020-06-21,37,2020-08-01
ALL,2020-06-22,49,2020-08-01
ALL,2020-06-23,52,2020-08-01
ALL,2020-06-24,40,2020-08-01
ALL,2020-06-25,38,2020-08-01
ALL,2020-06-26,32,2020-08-01
ALL,2020-06-27,35,2020-08-01
ALL,2020-06-28,36,2020-08-01
ALL,2020-06-29,49,2020-08-01
ALL,2020-06-30,44,2020-08-01
ALL,2020-07-01,45,2020-08-01
ALL,2020-07-02,51,2020-08-01
ALL,2020-07-03,48,2020-08-01
ALL,2020-07-04,42,2020-08-01
ALL,2020-07-05,45,2020-08-01
ALL,2020-07-06,45,2020-08-01
ALL,2020-07-07,49,2020-08-01
ALL,2020-07-08,50,2020-08-01
ALL,2020-07-09,42,2020-08-01
ALL,2020-07-10,63,2020-08-01
ALL,2020-07-11,61,2020-08-01
ALL,2020-07-12,46,2020-08-01
ALL,2020-07-13,56,2020-08-01
ALL,2020-07-14,49,2020-08-01
ALL,2020-07-15,46,2020-08-01
ALL,2020-07-16,44,2020-08-01
ALL,2020-07-17,47,2020-08-01
ALL,2020-07-18,58,2020-08-01
ALL,2020-07-19,50,2020-08-01
ALL,2020-07-20,63,2020-08-01
ALL,2020-07-21,47,2020-08-01
ALL,2020-07-22,56,2020-08-01
ALL,2020-07-23,46,2020-08-01
ALL,2020-07-24,37,2020-08-01
ALL,2020-07-25,42,2020-08-01
ALL,2020-07-26,37,2020-08-01
ALL,2020-07-27,30,2020-08-01
ALL,2020-07-28,30,2020-08-01
ALL,2020-07-29,24,2020-08-01
ALL,2020-07-30,9,2020-08-01
ALL,2020-07-31,7,2020-08-01
ALL,2020-08-01,1,2020-08-01
ALL,2020-03-04,1,2020-08-02
ALL,2020-03-08,1,2020-08-02
ALL,2020-03-09,3,2020-08-02
ALL,2020-03-12,2,2020-08-02
ALL,2020-03-13,1,2020-08-02
ALL,2020-03-14,4,2020-08-02
ALL,2020-03-15,2,2020-08-02
ALL,2020-03-16,1,2020-08-02
ALL,2020-03-17,3,2020-08-02
ALL,2020-03-18,5,2020-08-02
ALL,2020-03-19,3,2020-08-02
ALL,2020-03-20,4,2020-08-02
ALL,2020-03-21,6,2020-08-02
ALL,2020-03-22,7,2020-08-02
ALL,2020-03-23,5,2020-08-02
ALL,2020-03-24,6,2020-08-02
ALL,2020-03-25,10,2020-08-02
ALL,2020-03-26,12,2020-08-02
ALL,2020-03-27,7,2020-08-02
ALL,2020-03-28,11,2020-08-02
ALL,2020-03-29,10,2020-08-02
ALL,2020-03-30,19,2020-08-02
ALL,2020-03-31,12,2020-08-02
ALL,2020-04-01,11,2020-08-02
ALL,2020-04-02,9,2020-08-02
ALL,2020-04-03,9,2020-08-02
ALL,2020-04-04,7,2020-08-02
ALL,2020-04-05,12,2020-08-02
ALL,2020-04-06,5,2020-08-02
ALL,2020-04-07,10,2020-08-02
ALL,2020-04-08,6,2020-08-02
ALL,2020-04-09,4,2020-08-02
ALL,2020-04-10,6,2020-08-02
ALL,2020-04-11,8,2020-08-02
ALL,2020-04-12,3,2020-08-02
ALL,2020-04-13,8,2020-08-02
ALL,2020-04-14,5,2020-08-02
ALL,2020-04-15,5,2020-08-02
ALL,2020-04-16,2,2020-08-02
ALL,2020-04-17,7,2020-08-02
ALL,2020-04-18,6,2020-08-02
ALL,2020-04-19,6,2020-08-02
ALL,2020-04-20,9,2020-08-02
ALL,2020-04-21,2,2020-08-02
ALL,2020-04-22,9,2020-08-02
ALL,2020-04-23,8,2020-08-02
ALL,2020-04-24,11,2020-08-02
ALL,2020-04-25,5,2020-08-02
ALL,2020-04-26,4,2020-08-02
ALL,2020-04-27,12,2020-08-02
ALL,2020-04-28,4,2020-08-02
ALL,2020-04-29,3,2020-08-02
ALL,2020-04-30,4,2020-08-02
ALL,2020-05-01,2,2020-08-02
ALL,2020-05-02,14,2020-08-02
ALL,2020-05-03,3,2020-08-02
ALL,2020-05-04,10,2020-08-02
ALL,2020-05-05,10,2020-08-02
ALL,2020-05-06,7,2020-08-02
ALL,2020-05-07,9,2020-08-02
ALL,2020-05-08,8,2020-08-02
ALL,2020-05-09,9,2020-08-02
ALL,2020-05-10,9,2020-08-02
ALL,2020-05-11,12,2020-08-02
ALL,2020-05-12,13,2020-08-02
ALL,2020-05-13,10,2020-08-02
ALL,2020-05-14,12,2020-08-02
ALL,2020-05-15,10,2020-08-02
ALL,2020-05-16,13,2020-08-02
ALL,2020-05-17,13,2020-08-02
ALL,2020-05-18,24,2020-08-02
ALL,2020-05-19,20,2020-08-02
ALL,2020-05-20,21,2020-08-02
ALL,2020-05-21,31,2020-08-02
ALL,2020-05-22,21,2020-08-02
ALL,2020-05-23,17,2020-08-02
ALL,2020-05-24,19,2020-08-02
ALL,2020-05-25,14,2020-08-02
ALL,2020-05-26,22,2020-08-02
ALL,2020-05-27,23,2020-08-02
ALL,2020-05-28,30,2020-08-02
ALL,2020-05-29,29,2020-08-02
ALL,2020-05-30,29,2020-08-02
ALL,2020-05-31,27,2020-08-02
ALL,2020-06-01,20,2020-08-02
ALL,2020-06-02,30,2020-08-02
ALL,2020-06-03,26,2020-08-02
ALL,2020-06-04,29,2020-08-02
ALL,2020-06-05,28,2020-08-02
ALL,2020-06-06,34,2020-08-02
ALL,2020-06-07,21,2020-08-02
ALL,2020-06-08,34,2020-08-02
ALL,2020-06-09,26,2020-08-02
ALL,2020-06-10,28,2020-08-02
ALL,2020-06-11,32,2020-08-02
ALL,2020-06-12,33,2020-08-02
ALL,2020-06-13,27,2020-08-02
ALL,2020-06-14,28,2020-08-02
ALL,2020-06-15,27,2020-08-02
ALL,2020-06-16,40,2020-08-02
ALL,2020-06-17,44,2020-08-02
