LOCATION,fecha_cui_intensivo,value,fecha_csv
ALL/CABA,2020-04-28,1,2020-07-31
ALL/CABA,2020-04-29,1,2020-07-31
ALL/CABA,2020-04-30,1,2020-07-31
ALL/CABA,2020-05-02,4,2020-07-31
ALL/CABA,2020-05-03,1,2020-07-31
ALL/CABA,2020-05-04,5,2020-07-31
ALL/CABA,2020-05-05,5,2020-07-31
ALL/CABA,2020-05-06,4,2020-07-31
ALL/CABA,2020-05-07,6,2020-07-31
ALL/CABA,2020-05-08,5,2020-07-31
ALL/CABA,2020-05-09,4,2020-07-31
ALL/CABA,2020-05-10,4,2020-07-31
ALL/CABA,2020-05-11,7,2020-07-31
ALL/CABA,2020-05-12,7,2020-07-31
ALL/CABA,2020-05-13,4,2020-07-31
ALL/CABA,2020-05-14,3,2020-07-31
ALL/CABA,2020-05-15,9,2020-07-31
ALL/CABA,2020-05-16,6,2020-07-31
ALL/CABA,2020-05-17,9,2020-07-31
ALL/CABA,2020-05-18,19,2020-07-31
ALL/CABA,2020-05-19,13,2020-07-31
ALL/CABA,2020-05-20,10,2020-07-31
ALL/CABA,2020-05-21,13,2020-07-31
ALL/CABA,2020-05-22,12,2020-07-31
ALL/CABA,2020-05-23,12,2020-07-31
ALL/CABA,2020-05-24,10,2020-07-31
ALL/CABA,2020-05-25,6,2020-07-31
ALL/CABA,2020-05-26,9,2020-07-31
ALL/CABA,2020-05-27,11,2020-07-31
ALL/CABA,2020-05-28,15,2020-07-31
ALL/CABA,2020-05-29,14,2020-07-31
ALL/CABA,2020-05-30,11,2020-07-31
ALL/CABA,2020-05-31,10,2020-07-31
ALL/CABA,2020-06-01,12,2020-07-31
ALL/CABA,2020-06-02,14,2020-07-31
ALL/CABA,2020-06-03,17,2020-07-31
ALL/CABA,2020-06-04,14,2020-07-31
ALL/CABA,2020-06-05,12,2020-07-31
ALL/CABA,2020-06-06,19,2020-07-31
ALL/CABA,2020-06-07,8,2020-07-31
ALL/CABA,2020-06-08,14,2020-07-31
ALL/CABA,2020-06-09,16,2020-07-31
ALL/CABA,2020-06-10,13,2020-07-31
ALL/CABA,2020-06-11,17,2020-07-31
ALL/CABA,2020-06-12,20,2020-07-31
ALL/CABA,2020-06-13,12,2020-07-31
ALL/CABA,2020-06-14,16,2020-07-31
ALL/CABA,2020-06-15,14,2020-07-31
ALL/CABA,2020-06-16,24,2020-07-31
ALL/CABA,2020-06-17,18,2020-07-31
ALL/CABA,2020-06-18,16,2020-07-31
ALL/CABA,2020-06-19,20,2020-07-31
ALL/CABA,2020-06-20,14,2020-07-31
ALL/CABA,2020-06-21,23,2020-07-31
ALL/CABA,2020-06-22,23,2020-07-31
ALL/CABA,2020-06-23,23,2020-07-31
ALL/CABA,2020-06-24,15,2020-07-31
ALL/CABA,2020-06-25,18,2020-07-31
ALL/CABA,2020-06-26,17,2020-07-31
ALL/CABA,2020-06-27,20,2020-07-31
ALL/CABA,2020-06-28,13,2020-07-31
ALL/CABA,2020-06-29,23,2020-07-31
ALL/CABA,2020-06-30,25,2020-07-31
ALL/CABA,2020-07-01,19,2020-07-31
ALL/CABA,2020-07-02,20,2020-07-31
ALL/CABA,2020-07-03,21,2020-07-31
ALL/CABA,2020-07-04,12,2020-07-31
ALL/CABA,2020-07-05,17,2020-07-31
ALL/CABA,2020-07-06,17,2020-07-31
ALL/CABA,2020-07-07,22,2020-07-31
ALL/CABA,2020-07-08,24,2020-07-31
ALL/CABA,2020-07-09,16,2020-07-31
ALL/CABA,2020-07-10,28,2020-07-31
ALL/CABA,2020-07-11,27,2020-07-31
ALL/CABA,2020-07-12,21,2020-07-31
ALL/CABA,2020-07-13,23,2020-07-31
ALL/CABA,2020-07-14,23,2020-07-31
ALL/CABA,2020-07-15,19,2020-07-31
ALL/CABA,2020-07-16,15,2020-07-31
ALL/CABA,2020-07-17,23,2020-07-31
ALL/CABA,2020-07-18,23,2020-07-31
ALL/CABA,2020-07-19,22,2020-07-31
ALL/CABA,2020-07-20,24,2020-07-31
ALL/CABA,2020-07-21,18,2020-07-31
ALL/CABA,2020-07-22,22,2020-07-31
ALL/CABA,2020-07-23,18,2020-07-31
ALL/CABA,2020-07-24,11,2020-07-31
ALL/CABA,2020-07-25,18,2020-07-31
ALL/CABA,2020-07-26,8,2020-07-31
ALL/CABA,2020-07-27,8,2020-07-31
ALL/CABA,2020-07-28,11,2020-07-31
ALL/CABA,2020-07-29,7,2020-07-31
ALL/CABA,2020-07-30,4,2020-07-31
ALL/Chaco,2020-03-09,1,2020-07-31
ALL/Chaco,2020-03-14,2,2020-07-31
ALL/Chaco,2020-03-18,1,2020-07-31
ALL/Chaco,2020-03-19,1,2020-07-31
ALL/Chaco,2020-03-25,1,2020-07-31
ALL/Chaco,2020-03-26,1,2020-07-31
ALL/Chaco,2020-03-28,1,2020-07-31
ALL/Chaco,2020-03-31,1,2020-07-31
ALL/Chaco,2020-04-03,1,2020-07-31
ALL/Chaco,2020-04-08,1,2020-07-31
ALL/Chaco,2020-04-10,1,2020-07-31
ALL/Chaco,2020-04-12,2,2020-07-31
ALL/Chaco,2020-04-13,2,2020-07-31
ALL/Chaco,2020-04-15,1,2020-07-31
ALL/Chaco,2020-04-16,1,2020-07-31
ALL/Chaco,2020-04-19,1,2020-07-31
ALL/Chaco,2020-04-20,1,2020-07-31
ALL/Chaco,2020-04-22,2,2020-07-31
ALL/Chaco,2020-04-24,2,2020-07-31
ALL/Chaco,2020-04-25,2,2020-07-31
ALL/Chaco,2020-04-26,2,2020-07-31
ALL/Chaco,2020-04-27,3,2020-07-31
ALL/Chaco,2020-04-29,1,2020-07-31
ALL/Chaco,2020-04-30,1,2020-07-31
ALL/Chaco,2020-05-02,1,2020-07-31
ALL/Chaco,2020-05-03,1,2020-07-31
ALL/Chaco,2020-05-04,1,2020-07-31
ALL/Chaco,2020-05-05,1,2020-07-31
ALL/Chaco,2020-05-06,2,2020-07-31
ALL/Chaco,2020-05-07,1,2020-07-31
ALL/Chaco,2020-05-08,1,2020-07-31
ALL/Chaco,2020-05-09,4,2020-07-31
ALL/Chaco,2020-05-10,2,2020-07-31
ALL/Chaco,2020-05-12,2,2020-07-31
ALL/Chaco,2020-05-13,3,2020-07-31
ALL/Chaco,2020-05-14,5,2020-07-31
ALL/Chaco,2020-05-16,3,2020-07-31
ALL/Chaco,2020-05-17,2,2020-07-31
ALL/Chaco,2020-05-19,2,2020-07-31
ALL/Chaco,2020-05-20,2,2020-07-31
ALL/Chaco,2020-05-21,2,2020-07-31
ALL/Chaco,2020-05-22,3,2020-07-31
ALL/Chaco,2020-05-23,2,2020-07-31
ALL/Chaco,2020-05-24,2,2020-07-31
ALL/Chaco,2020-05-25,3,2020-07-31
ALL/Chaco,2020-05-26,3,2020-07-31
ALL/Chaco,2020-05-27,1,2020-07-31
ALL/Chaco,2020-05-28,3,2020-07-31
ALL/Chaco,2020-05-29,2,2020-07-31
ALL/Chaco,2020-05-30,5,2020-07-31
ALL/Chaco,2020-05-31,5,2020-07-31
ALL/Chaco,2020-06-01,2,2020-07-31
ALL/Chaco,2020-06-02,4,2020-07-31
ALL/Chaco,2020-06-03,1,2020-07-31
ALL/Chaco,2020-06-04,3,2020-07-31
ALL/Chaco,2020-06-05,3,2020-07-31
ALL/Chaco,2020-06-06,1,2020-07-31
ALL/Chaco,2020-06-07,5,2020-07-31
ALL/Chaco,2020-06-08,4,2020-07-31
ALL/Chaco,2020-06-09,1,2020-07-31
ALL/Chaco,2020-06-10,2,2020-07-31
ALL/Chaco,2020-06-11,3,2020-07-31
ALL/Chaco,2020-06-12,1,2020-07-31
ALL/Chaco,2020-06-13,2,2020-07-31
ALL/Chaco,2020-06-14,3,2020-07-31
ALL/Chaco,2020-06-15,2,2020-07-31
ALL/Chaco,2020-06-16,5,2020-07-31
ALL/Chaco,2020-06-17,7,2020-07-31
ALL/Chaco,2020-06-18,2,2020-07-31
ALL/Chaco,2020-06-19,1,2020-07-31
ALL/Chaco,2020-06-20,3,2020-07-31
ALL/Chaco,2020-06-21,1,2020-07-31
ALL/Chaco,2020-06-22,4,2020-07-31
ALL/Chaco,2020-06-23,2,2020-07-31
ALL/Chaco,2020-06-24,2,2020-07-31
ALL/Chaco,2020-06-26,1,2020-07-31
ALL/Chaco,2020-06-28,5,2020-07-31
ALL/Chaco,2020-06-29,2,2020-07-31
ALL/Chaco,2020-06-30,1,2020-07-31
ALL/Chaco,2020-07-01,1,2020-07-31
ALL/Chaco,2020-07-02,1,2020-07-31
ALL/Chaco,2020-07-03,3,2020-07-31
ALL/Chaco,2020-07-04,3,2020-07-31
ALL/Chaco,2020-07-05,2,2020-07-31
ALL/Chaco,2020-07-06,4,2020-07-31
ALL/Chaco,2020-07-07,1,2020-07-31
ALL/Chaco,2020-07-08,3,2020-07-31
ALL/Chaco,2020-07-09,1,2020-07-31
ALL/Chaco,2020-07-10,3,2020-07-31
ALL/Chaco,2020-07-11,4,2020-07-31
ALL/Chaco,2020-07-12,1,2020-07-31
ALL/Chaco,2020-07-13,2,2020-07-31
ALL/Chaco,2020-07-14,1,2020-07-31
ALL/Chaco,2020-07-15,2,2020-07-31
ALL/Chaco,2020-07-16,3,2020-07-31
ALL/Chaco,2020-07-17,1,2020-07-31
ALL/Chaco,2020-07-18,3,2020-07-31
ALL/Chaco,2020-07-19,1,2020-07-31
ALL/Chaco,2020-07-20,6,2020-07-31
ALL/Chaco,2020-07-21,4,2020-07-31
ALL/Chaco,2020-07-22,5,2020-07-31
ALL/Chaco,2020-07-23,3,2020-07-31
ALL/Chaco,2020-07-24,1,2020-07-31
ALL/Chaco,2020-07-25,2,2020-07-31
ALL/Chaco,2020-07-26,2,2020-07-31
ALL/Chaco,2020-07-27,2,2020-07-31
ALL/Chaco,2020-07-28,4,2020-07-31
ALL/Chaco,2020-07-29,1,2020-07-31
ALL/Chubut,2020-04-30,1,2020-07-31
ALL/Chubut,2020-05-26,1,2020-07-31
ALL/Chubut,2020-07-02,1,2020-07-31
ALL/Chubut,2020-07-09,1,2020-07-31
ALL/Corrientes,2020-05-02,1,2020-07-31
ALL/Corrientes,2020-07-10,1,2020-07-31
ALL/Córdoba,2020-03-15,1,2020-07-31
ALL/Córdoba,2020-03-21,1,2020-07-31
ALL/Córdoba,2020-03-24,1,2020-07-31
ALL/Córdoba,2020-03-25,1,2020-07-31
ALL/Córdoba,2020-03-26,2,2020-07-31
ALL/Córdoba,2020-03-27,1,2020-07-31
ALL/Córdoba,2020-03-28,2,2020-07-31
ALL/Córdoba,2020-03-29,1,2020-07-31
ALL/Córdoba,2020-03-30,2,2020-07-31
ALL/Córdoba,2020-04-05,1,2020-07-31
ALL/Córdoba,2020-04-07,1,2020-07-31
ALL/Córdoba,2020-04-08,1,2020-07-31
ALL/Córdoba,2020-04-10,3,2020-07-31
ALL/Córdoba,2020-04-11,1,2020-07-31
ALL/Córdoba,2020-04-13,1,2020-07-31
ALL/Córdoba,2020-04-20,2,2020-07-31
ALL/Córdoba,2020-04-28,1,2020-07-31
ALL/Córdoba,2020-05-01,1,2020-07-31
ALL/Córdoba,2020-05-08,1,2020-07-31
ALL/Córdoba,2020-05-11,1,2020-07-31
ALL/Córdoba,2020-05-14,1,2020-07-31
ALL/Córdoba,2020-05-15,1,2020-07-31
ALL/Córdoba,2020-05-17,1,2020-07-31
ALL/Córdoba,2020-05-19,1,2020-07-31
ALL/Córdoba,2020-05-20,1,2020-07-31
ALL/Córdoba,2020-05-30,1,2020-07-31
ALL/Córdoba,2020-06-27,1,2020-07-31
ALL/Córdoba,2020-07-01,1,2020-07-31
ALL/Córdoba,2020-07-08,1,2020-07-31
ALL/Córdoba,2020-07-10,1,2020-07-31
ALL/Córdoba,2020-07-17,1,2020-07-31
ALL/Córdoba,2020-07-19,1,2020-07-31
ALL/Córdoba,2020-07-20,2,2020-07-31
ALL/Córdoba,2020-07-25,1,2020-07-31
ALL/Córdoba,2020-07-27,1,2020-07-31
ALL/Entre Ríos,2020-06-20,1,2020-07-31
ALL/Entre Ríos,2020-06-29,1,2020-07-31
ALL/Entre Ríos,2020-07-02,1,2020-07-31
ALL/Entre Ríos,2020-07-04,1,2020-07-31
ALL/Entre Ríos,2020-07-05,1,2020-07-31
ALL/Entre Ríos,2020-07-10,1,2020-07-31
ALL/Entre Ríos,2020-07-12,2,2020-07-31
ALL/Entre Ríos,2020-07-27,1,2020-07-31
ALL/Jujuy,2020-06-02,1,2020-07-31
ALL/Jujuy,2020-06-21,1,2020-07-31
ALL/Jujuy,2020-07-05,1,2020-07-31
ALL/La Pampa,2020-07-27,1,2020-07-31
ALL/La Rioja,2020-03-23,1,2020-07-31
ALL/La Rioja,2020-04-10,1,2020-07-31
ALL/La Rioja,2020-04-17,1,2020-07-31
ALL/La Rioja,2020-04-22,1,2020-07-31
ALL/La Rioja,2020-06-26,1,2020-07-31
ALL/La Rioja,2020-07-21,1,2020-07-31
ALL/Mendoza,2020-03-25,1,2020-07-31
ALL/Mendoza,2020-03-26,2,2020-07-31
ALL/Mendoza,2020-03-30,1,2020-07-31
ALL/Mendoza,2020-04-01,3,2020-07-31
ALL/Mendoza,2020-04-02,1,2020-07-31
ALL/Mendoza,2020-04-07,1,2020-07-31
ALL/Mendoza,2020-04-13,1,2020-07-31
ALL/Mendoza,2020-04-15,1,2020-07-31
ALL/Mendoza,2020-06-08,1,2020-07-31
ALL/Mendoza,2020-06-25,1,2020-07-31
ALL/Mendoza,2020-07-07,1,2020-07-31
ALL/Mendoza,2020-07-10,1,2020-07-31
ALL/Mendoza,2020-07-11,2,2020-07-31
ALL/Mendoza,2020-07-12,2,2020-07-31
ALL/Mendoza,2020-07-13,1,2020-07-31
ALL/Mendoza,2020-07-15,1,2020-07-31
ALL/Mendoza,2020-07-17,1,2020-07-31
ALL/Mendoza,2020-07-18,2,2020-07-31
ALL/Mendoza,2020-07-21,1,2020-07-31
ALL/Mendoza,2020-07-22,1,2020-07-31
ALL/Mendoza,2020-07-23,2,2020-07-31
ALL/Mendoza,2020-07-26,1,2020-07-31
ALL/Mendoza,2020-07-27,3,2020-07-31
ALL/Mendoza,2020-07-29,1,2020-07-31
ALL/Misiones,2020-04-17,1,2020-07-31
ALL/Misiones,2020-05-27,1,2020-07-31
ALL/Misiones,2020-06-09,1,2020-07-31
ALL/Misiones,2020-06-11,1,2020-07-31
ALL/Misiones,2020-06-23,1,2020-07-31
ALL/Misiones,2020-07-27,1,2020-07-31
ALL/Neuquén,2020-03-25,1,2020-07-31
ALL/Neuquén,2020-04-18,1,2020-07-31
ALL/Neuquén,2020-04-24,1,2020-07-31
ALL/Neuquén,2020-06-11,1,2020-07-31
ALL/Neuquén,2020-06-17,2,2020-07-31
ALL/Neuquén,2020-07-02,3,2020-07-31
ALL/Neuquén,2020-07-06,1,2020-07-31
ALL/Neuquén,2020-07-10,3,2020-07-31
ALL/Neuquén,2020-07-14,1,2020-07-31
ALL/Neuquén,2020-07-16,2,2020-07-31
ALL/Neuquén,2020-07-18,1,2020-07-31
ALL/Neuquén,2020-07-19,1,2020-07-31
ALL/Neuquén,2020-07-20,1,2020-07-31
ALL/Neuquén,2020-07-23,1,2020-07-31
ALL/Neuquén,2020-07-27,1,2020-07-31
ALL/Neuquén,2020-07-28,1,2020-07-31
ALL/Neuquén,2020-07-30,1,2020-07-31
ALL/Río Negro,2020-04-02,1,2020-07-31
ALL/Río Negro,2020-04-03,3,2020-07-31
ALL/Río Negro,2020-04-13,1,2020-07-31
ALL/Río Negro,2020-04-14,1,2020-07-31
ALL/Río Negro,2020-04-17,1,2020-07-31
ALL/Río Negro,2020-04-27,1,2020-07-31
ALL/Río Negro,2020-05-02,1,2020-07-31
ALL/Río Negro,2020-05-04,1,2020-07-31
ALL/Río Negro,2020-05-05,1,2020-07-31
ALL/Río Negro,2020-05-14,1,2020-07-31
ALL/Río Negro,2020-05-21,1,2020-07-31
ALL/Río Negro,2020-05-27,1,2020-07-31
ALL/Río Negro,2020-05-31,1,2020-07-31
ALL/Río Negro,2020-06-03,1,2020-07-31
ALL/Río Negro,2020-06-05,1,2020-07-31
ALL/Río Negro,2020-06-09,1,2020-07-31
ALL/Río Negro,2020-06-10,2,2020-07-31
ALL/Río Negro,2020-06-12,1,2020-07-31
ALL/Río Negro,2020-06-15,1,2020-07-31
ALL/Río Negro,2020-06-17,1,2020-07-31
ALL/Río Negro,2020-06-18,1,2020-07-31
ALL/Río Negro,2020-06-19,1,2020-07-31
ALL/Río Negro,2020-06-20,1,2020-07-31
ALL/Río Negro,2020-06-23,1,2020-07-31
ALL/Río Negro,2020-06-26,1,2020-07-31
ALL/Río Negro,2020-06-30,1,2020-07-31
ALL/Río Negro,2020-07-01,1,2020-07-31
ALL/Río Negro,2020-07-02,1,2020-07-31
ALL/Río Negro,2020-07-04,1,2020-07-31
ALL/Río Negro,2020-07-09,1,2020-07-31
ALL/Río Negro,2020-07-12,1,2020-07-31
ALL/Río Negro,2020-07-13,1,2020-07-31
ALL/Río Negro,2020-07-14,1,2020-07-31
ALL/Río Negro,2020-07-16,1,2020-07-31
ALL/Río Negro,2020-07-17,1,2020-07-31
ALL/Río Negro,2020-07-18,1,2020-07-31
ALL/Río Negro,2020-07-19,1,2020-07-31
ALL/Río Negro,2020-07-22,1,2020-07-31
ALL/Río Negro,2020-07-26,2,2020-07-31
ALL/Río Negro,2020-07-29,1,2020-07-31
ALL/Salta,2020-07-01,1,2020-07-31
ALL/Salta,2020-07-06,1,2020-07-31
ALL/Salta,2020-07-17,1,2020-07-31
ALL/Salta,2020-07-20,1,2020-07-31
ALL/Salta,2020-07-28,1,2020-07-31
ALL/San Juan,2020-04-09,1,2020-07-31
ALL/Santa Cruz,2020-03-19,1,2020-07-31
ALL/Santa Cruz,2020-03-24,1,2020-07-31
ALL/Santa Cruz,2020-03-26,1,2020-07-31
ALL/Santa Cruz,2020-04-04,1,2020-07-31
ALL/Santa Cruz,2020-04-08,1,2020-07-31
ALL/Santa Cruz,2020-07-04,1,2020-07-31
ALL/Santa Cruz,2020-07-20,1,2020-07-31
ALL/Santa Cruz,2020-07-23,1,2020-07-31
ALL/Santa Cruz,2020-07-24,1,2020-07-31
ALL/Santa Fe,2020-03-28,2,2020-07-31
ALL/Santa Fe,2020-03-29,2,2020-07-31
ALL/Santa Fe,2020-03-30,1,2020-07-31
ALL/Santa Fe,2020-03-31,1,2020-07-31
ALL/Santa Fe,2020-04-01,1,2020-07-31
ALL/Santa Fe,2020-04-05,1,2020-07-31
ALL/Santa Fe,2020-04-11,1,2020-07-31
ALL/Santa Fe,2020-04-14,1,2020-07-31
ALL/Santa Fe,2020-04-18,1,2020-07-31
ALL/Santa Fe,2020-05-24,1,2020-07-31
ALL/Santa Fe,2020-06-19,1,2020-07-31
ALL/Santa Fe,2020-06-29,1,2020-07-31
ALL/Santa Fe,2020-07-02,1,2020-07-31
ALL/Santa Fe,2020-07-03,2,2020-07-31
ALL/Santa Fe,2020-07-04,1,2020-07-31
ALL/Santa Fe,2020-07-12,1,2020-07-31
ALL/Santa Fe,2020-07-14,2,2020-07-31
ALL/Santa Fe,2020-07-17,2,2020-07-31
ALL/Santa Fe,2020-07-18,1,2020-07-31
ALL/Santa Fe,2020-07-20,3,2020-07-31
ALL/Santa Fe,2020-07-24,1,2020-07-31
ALL/Santa Fe,2020-07-27,1,2020-07-31
ALL/Santa Fe,2020-07-28,1,2020-07-31
ALL/Santiago del Estero,2020-04-07,1,2020-07-31
ALL/Tierra del Fuego,2020-03-29,1,2020-07-31
ALL/Tierra del Fuego,2020-03-30,1,2020-07-31
ALL/Tierra del Fuego,2020-06-01,1,2020-07-31
ALL/Tucumán,2020-03-14,1,2020-07-31
ALL/Tucumán,2020-03-18,1,2020-07-31
ALL/Tucumán,2020-03-23,1,2020-07-31
ALL/Tucumán,2020-03-31,1,2020-07-31
ALL/Tucumán,2020-05-24,1,2020-07-31
ALL/Tucumán,2020-05-30,1,2020-07-31
ALL/Tucumán,2020-06-04,1,2020-07-31
ALL/Tucumán,2020-06-11,1,2020-07-31
ALL/Tucumán,2020-06-16,2,2020-07-31
ALL/Buenos Aires,2020-03-09,1,2020-08-01
ALL/Buenos Aires,2020-03-12,1,2020-08-01
ALL/Buenos Aires,2020-03-13,1,2020-08-01
ALL/Buenos Aires,2020-03-14,1,2020-08-01
ALL/Buenos Aires,2020-03-16,1,2020-08-01
ALL/Buenos Aires,2020-03-17,1,2020-08-01
ALL/Buenos Aires,2020-03-18,3,2020-08-01
ALL/Buenos Aires,2020-03-19,1,2020-08-01
ALL/Buenos Aires,2020-03-20,1,2020-08-01
ALL/Buenos Aires,2020-03-21,3,2020-08-01
ALL/Buenos Aires,2020-03-22,3,2020-08-01
ALL/Buenos Aires,2020-03-23,1,2020-08-01
ALL/Buenos Aires,2020-03-24,2,2020-08-01
ALL/Buenos Aires,2020-03-25,3,2020-08-01
ALL/Buenos Aires,2020-03-26,1,2020-08-01
ALL/Buenos Aires,2020-03-27,3,2020-08-01
ALL/Buenos Aires,2020-03-28,2,2020-08-01
ALL/Buenos Aires,2020-03-29,4,2020-08-01
ALL/Buenos Aires,2020-03-30,8,2020-08-01
ALL/Buenos Aires,2020-03-31,3,2020-08-01
ALL/Buenos Aires,2020-04-01,3,2020-08-01
ALL/Buenos Aires,2020-04-02,4,2020-08-01
ALL/Buenos Aires,2020-04-03,3,2020-08-01
ALL/Buenos Aires,2020-04-04,2,2020-08-01
ALL/Buenos Aires,2020-04-05,6,2020-08-01
ALL/Buenos Aires,2020-04-06,5,2020-08-01
ALL/Buenos Aires,2020-04-07,2,2020-08-01
ALL/Buenos Aires,2020-04-08,3,2020-08-01
ALL/Buenos Aires,2020-04-09,2,2020-08-01
ALL/Buenos Aires,2020-04-10,1,2020-08-01
ALL/Buenos Aires,2020-04-11,5,2020-08-01
ALL/Buenos Aires,2020-04-12,1,2020-08-01
ALL/Buenos Aires,2020-04-13,2,2020-08-01
ALL/Buenos Aires,2020-04-15,2,2020-08-01
ALL/Buenos Aires,2020-04-16,1,2020-08-01
ALL/Buenos Aires,2020-04-17,4,2020-08-01
ALL/Buenos Aires,2020-04-18,3,2020-08-01
ALL/Buenos Aires,2020-04-19,4,2020-08-01
ALL/Buenos Aires,2020-04-20,2,2020-08-01
ALL/Buenos Aires,2020-04-21,1,2020-08-01
ALL/Buenos Aires,2020-04-22,2,2020-08-01
ALL/Buenos Aires,2020-04-23,3,2020-08-01
ALL/Buenos Aires,2020-04-24,3,2020-08-01
ALL/Buenos Aires,2020-04-25,3,2020-08-01
ALL/Buenos Aires,2020-04-26,2,2020-08-01
ALL/Buenos Aires,2020-04-27,2,2020-08-01
ALL/Buenos Aires,2020-04-28,2,2020-08-01
ALL/Buenos Aires,2020-04-29,1,2020-08-01
ALL/Buenos Aires,2020-04-30,1,2020-08-01
ALL/Buenos Aires,2020-05-01,1,2020-08-01
ALL/Buenos Aires,2020-05-02,7,2020-08-01
ALL/Buenos Aires,2020-05-03,1,2020-08-01
ALL/Buenos Aires,2020-05-04,3,2020-08-01
ALL/Buenos Aires,2020-05-05,3,2020-08-01
ALL/Buenos Aires,2020-05-06,1,2020-08-01
ALL/Buenos Aires,2020-05-07,2,2020-08-01
ALL/Buenos Aires,2020-05-08,1,2020-08-01
ALL/Buenos Aires,2020-05-09,1,2020-08-01
ALL/Buenos Aires,2020-05-10,3,2020-08-01
ALL/Buenos Aires,2020-05-11,4,2020-08-01
ALL/Buenos Aires,2020-05-12,4,2020-08-01
ALL/Buenos Aires,2020-05-13,3,2020-08-01
ALL/Buenos Aires,2020-05-14,2,2020-08-01
ALL/Buenos Aires,2020-05-16,4,2020-08-01
ALL/Buenos Aires,2020-05-17,1,2020-08-01
ALL/Buenos Aires,2020-05-18,5,2020-08-01
ALL/Buenos Aires,2020-05-19,4,2020-08-01
ALL/Buenos Aires,2020-05-20,8,2020-08-01
ALL/Buenos Aires,2020-05-21,15,2020-08-01
ALL/Buenos Aires,2020-05-22,6,2020-08-01
ALL/Buenos Aires,2020-05-23,3,2020-08-01
ALL/Buenos Aires,2020-05-24,5,2020-08-01
ALL/Buenos Aires,2020-05-25,5,2020-08-01
ALL/Buenos Aires,2020-05-26,9,2020-08-01
ALL/Buenos Aires,2020-05-27,9,2020-08-01
ALL/Buenos Aires,2020-05-28,12,2020-08-01
ALL/Buenos Aires,2020-05-29,13,2020-08-01
ALL/Buenos Aires,2020-05-30,11,2020-08-01
ALL/Buenos Aires,2020-05-31,10,2020-08-01
ALL/Buenos Aires,2020-06-01,5,2020-08-01
ALL/Buenos Aires,2020-06-02,11,2020-08-01
ALL/Buenos Aires,2020-06-03,7,2020-08-01
ALL/Buenos Aires,2020-06-04,11,2020-08-01
ALL/Buenos Aires,2020-06-05,12,2020-08-01
ALL/Buenos Aires,2020-06-06,14,2020-08-01
ALL/Buenos Aires,2020-06-07,7,2020-08-01
ALL/Buenos Aires,2020-06-08,15,2020-08-01
ALL/Buenos Aires,2020-06-09,7,2020-08-01
ALL/Buenos Aires,2020-06-10,11,2020-08-01
ALL/Buenos Aires,2020-06-11,9,2020-08-01
ALL/Buenos Aires,2020-06-12,11,2020-08-01
ALL/Buenos Aires,2020-06-13,13,2020-08-01
ALL/Buenos Aires,2020-06-14,9,2020-08-01
ALL/Buenos Aires,2020-06-15,10,2020-08-01
ALL/Buenos Aires,2020-06-16,9,2020-08-01
ALL/Buenos Aires,2020-06-17,16,2020-08-01
ALL/Buenos Aires,2020-06-18,17,2020-08-01
ALL/Buenos Aires,2020-06-19,23,2020-08-01
ALL/Buenos Aires,2020-06-20,14,2020-08-01
ALL/Buenos Aires,2020-06-21,12,2020-08-01
ALL/Buenos Aires,2020-06-22,22,2020-08-01
ALL/Buenos Aires,2020-06-23,25,2020-08-01
ALL/Buenos Aires,2020-06-24,23,2020-08-01
ALL/Buenos Aires,2020-06-25,19,2020-08-01
ALL/Buenos Aires,2020-06-26,12,2020-08-01
ALL/Buenos Aires,2020-06-27,14,2020-08-01
ALL/Buenos Aires,2020-06-28,18,2020-08-01
ALL/Buenos Aires,2020-06-29,22,2020-08-01
ALL/Buenos Aires,2020-06-30,17,2020-08-01
ALL/Buenos Aires,2020-07-01,22,2020-08-01
ALL/Buenos Aires,2020-07-02,22,2020-08-01
ALL/Buenos Aires,2020-07-03,20,2020-08-01
ALL/Buenos Aires,2020-07-04,23,2020-08-01
ALL/Buenos Aires,2020-07-05,23,2020-08-01
ALL/Buenos Aires,2020-07-06,22,2020-08-01
ALL/Buenos Aires,2020-07-07,25,2020-08-01
ALL/Buenos Aires,2020-07-08,22,2020-08-01
ALL/Buenos Aires,2020-07-09,22,2020-08-01
ALL/Buenos Aires,2020-07-10,24,2020-08-01
ALL/Buenos Aires,2020-07-11,28,2020-08-01
ALL/Buenos Aires,2020-07-12,18,2020-08-01
ALL/Buenos Aires,2020-07-13,29,2020-08-01
ALL/Buenos Aires,2020-07-14,21,2020-08-01
ALL/Buenos Aires,2020-07-15,24,2020-08-01
ALL/Buenos Aires,2020-07-16,21,2020-08-01
ALL/Buenos Aires,2020-07-17,17,2020-08-01
ALL/Buenos Aires,2020-07-18,27,2020-08-01
ALL/Buenos Aires,2020-07-19,23,2020-08-01
ALL/Buenos Aires,2020-07-20,25,2020-08-01
ALL/Buenos Aires,2020-07-21,23,2020-08-01
ALL/Buenos Aires,2020-07-22,27,2020-08-01
ALL/Buenos Aires,2020-07-23,20,2020-08-01
ALL/Buenos Aires,2020-07-24,23,2020-08-01
ALL/Buenos Aires,2020-07-25,21,2020-08-01
ALL/Buenos Aires,2020-07-26,24,2020-08-01
ALL/Buenos Aires,2020-07-27,12,2020-08-01
ALL/Buenos Aires,2020-07-28,11,2020-08-01
ALL/Buenos Aires,2020-07-29,13,2020-08-01
